# id,ConstantLostPacketCount,LostCount,LostDistWeight,LostPacketCount,inRcvry,inSS,Rlmrtt,Rlsrtt,Rsprtt,type
1442, 1, 1, 14.0000, 1, 0, 0, 1.0121, 0.9974, 0.9996, 1
1443, 2, 1, 0.7071, 2, 1, 0, 1.0761, 1.0460, 1.0066, 0
1444, 3, 2, 0.7937, 1, 1, 0, 1.0316, 0.9538, 0.9934, 0
1445, 1, 1, 2.0000, 1, 1, 0, 1.0050, 0.8849, 0.9838, 0
1446, 4, 2, 0.8418, 2, 1, 0, 1.1697, 0.7976, 0.9720, 0
1447, 3, 2, 0.8418, 2, 1, 0, 1.2214, 0.8644, 0.9811, 0
1448, 1, 1, 4.0000, 1, 0, 0, 1.2473, 0.7882, 0.9706, 0
1449, 1, 1, 1.0000, 1, 1, 0, 1.0222, 0.9779, 0.9969, 0
1450, 9, 4, 0.1114, 2, 1, 0, 1.0184, 0.9560, 0.9937, 0
1451, 1, 1, 3.0000, 1, 0, 0, 1.2302, 0.8438, 0.9783, 0
1452, 2, 2, 17.0646, 1, 1, 0, 1.0945, 0.9987, 0.9998, 1
1453, 1, 1, 46.0000, 1, 0, 0, 2.1606, 1.1470, 1.0215, 1
1454, 3, 2, 0.5612, 2, 1, 0, 1.1194, 0.8393, 0.9776, 0
1455, 1, 1, 14.0000, 1, 1, 0, 1.0870, 0.9410, 0.9916, 1
1456, 1, 1, 30.0000, 1, 0, 0, 2.3470, 1.2853, 1.0425, 1
1457, 1, 1, 23.0000, 1, 1, 0, 1.0284, 1.0073, 1.0010, 1
1458, 1, 1, 1.0000, 1, 1, 0, 1.0116, 0.9808, 0.9973, 0
1459, 3, 3, 23.1120, 1, 1, 0, 1.0064, 0.9962, 0.9995, 0
1460, 1, 1, 1.0000, 1, 1, 0, 1.0701, 1.0266, 1.0038, 0
1461, 7, 6, 0.0917, 1, 1, 0, 1.0115, 0.9674, 0.9954, 0
1462, 11, 3, 0.6537, 2, 0, 0, 1.2873, 0.9315, 0.9904, 0
1463, 5, 3, 0.1634, 2, 0, 0, 1.2886, 0.8327, 0.9767, 0
1464, 1, 4, 0.3150, 1, 1, 0, 1.1471, 0.7063, 0.9597, 0
1465, 5, 4, 0.2227, 2, 1, 0, 1.0439, 1.0200, 1.0029, 0
1466, 0, 1, 11.0000, 1, 1, 0, 1.1008, 0.6812, 0.9565, 1
1467, 3, 2, 25.5360, 2, 1, 0, 1.0051, 0.9965, 0.9995, 0
1468, 36, 3, 0.2311, 4, 1, 0, 1.0000, 0.7190, 0.9614, 0
1469, 6, 5, 0.1170, 1, 1, 0, 1.0158, 0.9835, 0.9976, 0
1470, 45, 11, 1.8281, 5, 1, 0, 1.0006, 0.9972, 0.9996, 0
1471, 3, 3, 0.2311, 1, 0, 0, 1.6382, 1.1719, 1.0252, 0
1472, 1, 1, 29.0000, 1, 0, 0, 1.2183, 1.1066, 1.0155, 1
1473, 41, 9, 0.0956, 5, 1, 0, 1.0038, 0.9935, 0.9991, 0
1474, 1, 1, 1.0000, 1, 1, 0, 1.0613, 0.9650, 0.9950, 0
1475, 1, 1, 18.0000, 1, 0, 0, 1.0026, 0.9929, 0.9990, 1
1476, 1, 1, 15.0000, 1, 1, 0, 1.0174, 1.0061, 1.0009, 1
1477, 33, 23, 1.5288, 1, 1, 0, 1.0033, 0.9965, 0.9995, 0
1478, 1, 1, 40.0000, 1, 0, 0, 1.0458, 0.9570, 0.9939, 1
1479, 15, 3, 0.6934, 4, 1, 0, 1.0232, 0.9830, 0.9976, 0
1480, 1, 1, 1.0000, 1, 0, 0, 1.2178, 0.8333, 0.9767, 0
1481, 4, 3, 0.6934, 1, 0, 0, 1.1580, 0.8164, 0.9744, 0
1482, 1, 1, 11.0000, 1, 1, 0, 1.0017, 0.9983, 0.9998, 1
1483, 4, 4, 0.0909, 3, 1, 0, 1.1510, 0.8327, 0.9767, 0
1484, 2, 1, 2.1213, 2, 0, 0, 1.0718, 0.9993, 0.9999, 0
1485, 2, 2, 1.1906, 1, 1, 0, 1.1339, 0.8274, 0.9759, 0
1486, 2, 1, 70.7107, 2, 0, 1, 1.0036, 0.9923, 0.9989, 0
1487, 4, 1, 0.5000, 4, 0, 0, 1.2097, 0.9284, 0.9898, 0
1488, 35, 9, 1.2820, 4, 1, 0, 1.5591, 0.9995, 1.0000, 0
1489, 13, 7, 0.0747, 1, 0, 0, 1.2309, 1.1010, 1.0146, 0
1490, 14, 13, 3.2715, 1, 1, 0, 1.0020, 0.9979, 0.9997, 0
1491, 3, 2, 0.5612, 2, 1, 0, 1.0662, 0.5825, 0.9437, 0
1492, 1, 1, 34.0000, 1, 0, 0, 1.0570, 1.0072, 1.0010, 1
1493, 13, 6, 0.2118, 3, 1, 0, 1.0047, 0.9845, 0.9978, 0
1494, 6, 1, 0.4082, 6, 0, 0, 1.2342, 0.8806, 0.9832, 0
1495, 5, 3, 0.4903, 2, 1, 0, 1.0215, 0.9184, 0.9885, 0
1496, 4, 2, 0.5612, 2, 1, 0, 1.1897, 0.7673, 0.9679, 0
1497, 6, 3, 12.1428, 3, 1, 0, 1.0189, 0.9846, 0.9978, 0
1498, 12, 6, 0.1946, 2, 1, 0, 1.0199, 0.9941, 0.9992, 0
1499, 6, 6, 9.1720, 1, 1, 0, 1.0014, 0.9964, 0.9995, 0
1500, 6, 3, 0.1634, 2, 1, 0, 1.2503, 1.1718, 1.0252, 0
1501, 1, 1, 6.0000, 1, 1, 0, 1.0153, 0.9640, 0.9949, 0
1502, 1, 1, 26.0000, 1, 0, 0, 1.0066, 0.9964, 0.9995, 1
1503, 64, 13, 2.4209, 1, 1, 0, 1.0503, 1.0179, 1.0026, 0
1504, 31, 10, 0.0928, 1, 0, 0, 1.0031, 0.9486, 0.9927, 0
1505, 1, 1, 1.0000, 1, 1, 0, 1.1560, 1.0848, 1.0123, 0
1506, 5, 4, 0.3150, 1, 0, 0, 1.4184, 1.0642, 1.0092, 0
1507, 10, 5, 0.3509, 1, 1, 0, 1.0238, 0.9790, 0.9970, 0
1508, 1, 1, 14.0000, 1, 1, 0, 1.0078, 0.9960, 0.9994, 1
1509, 22, 6, 2.5948, 3, 1, 0, 1.0888, 0.7314, 0.9631, 0
1510, 5, 2, 0.3969, 4, 1, 0, 1.1459, 0.8885, 0.9843, 0
1511, 4, 2, 0.4582, 3, 1, 0, 1.1610, 0.8811, 0.9832, 0
1512, 3, 1, 0.5774, 3, 0, 0, 1.3320, 0.8323, 0.9767, 0
1513, 5, 3, 0.2311, 1, 0, 0, 1.2229, 0.9654, 0.9951, 0
1514, 1, 1, 3.0000, 1, 1, 0, 1.0052, 0.9973, 0.9996, 1
1515, 2, 2, 0.3969, 1, 1, 0, 1.0033, 0.9720, 0.9960, 0
1516, 12, 9, 0.2137, 1, 1, 0, 1.2349, 0.8924, 0.9849, 0
1517, 1, 1, 1.0000, 1, 1, 0, 1.0602, 1.0099, 1.0014, 0
1518, 7, 1, 1.1339, 7, 1, 0, 1.0055, 0.9812, 0.9973, 0
1519, 1, 1, 1.0000, 1, 0, 0, 1.0115, 0.9758, 0.9966, 0
1520, 1, 1, 22.0000, 1, 0, 0, 1.0805, 1.0445, 1.0064, 1
1521, 1, 1, 2.0000, 1, 1, 0, 1.0181, 0.9933, 0.9991, 1
1522, 4, 2, 1.9843, 1, 1, 0, 1.1025, 0.7758, 0.9689, 0
1523, 1, 1, 100.0000, 1, 0, 0, 1.1066, 1.0111, 1.0016, 1
1524, 6, 5, 0.4678, 1, 1, 0, 1.1053, 0.8165, 0.9745, 0
1525, 15, 6, 0.2594, 2, 1, 0, 1.7634, 1.3083, 1.0461, 0
1526, 67, 9, 0.0534, 1, 1, 0, 1.1341, 0.9973, 0.9996, 0
1527, 4, 4, 0.0787, 4, 0, 0, 1.4598, 1.0508, 1.0073, 0
1528, 1, 1, 16.0000, 1, 0, 0, 1.6959, 1.0143, 1.0021, 1
1529, 2, 2, 0.3969, 1, 1, 0, 1.1123, 0.7324, 0.9632, 0
1530, 1, 1, 1.0000, 1, 1, 0, 1.1223, 1.0713, 1.0103, 0
1531, 1, 1, 1.0000, 1, 1, 0, 1.1552, 0.9935, 0.9991, 0
1532, 6, 3, 0.2311, 1, 0, 0, 1.0573, 0.8161, 0.9744, 0
1533, 19, 7, 0.0747, 1, 0, 0, 1.2030, 0.7938, 0.9715, 0
1534, 1, 1, 19.0000, 1, 0, 0, 1.0002, 0.7540, 0.9661, 1
1535, 5, 3, 0.1634, 2, 0, 0, 1.0427, 0.7525, 0.9659, 0
1536, 7, 1, 0.7559, 7, 1, 0, 1.4058, 1.0918, 1.0133, 0
1537, 18, 8, 0.2500, 1, 1, 0, 1.0197, 1.0083, 1.0012, 0
1538, 1, 1, 94.0000, 1, 0, 0, 1.0290, 0.9928, 0.9990, 0
1539, 1, 1, 34.0000, 1, 0, 0, 1.0413, 0.9568, 0.9939, 1
1540, 7, 1, 1.8898, 7, 1, 0, 1.5167, 1.1363, 1.0199, 1
1541, 1, 1, 93.0000, 1, 0, 0, 1.3425, 0.7056, 0.9596, 1
1542, 4, 3, 0.3269, 2, 1, 0, 1.3095, 1.2066, 1.0304, 0
1543, 29, 13, 2.3133, 2, 1, 0, 1.0079, 0.9793, 0.9971, 0
1544, 1, 1, 13.0000, 1, 0, 0, 1.0712, 0.9859, 0.9980, 1
1545, 1, 1, 1.0000, 1, 0, 0, 1.0090, 0.9704, 0.9958, 0
1546, 5, 5, 0.2339, 1, 1, 0, 1.1319, 1.0662, 1.0095, 0
1547, 1, 1, 14.0000, 1, 1, 0, 1.0431, 1.0121, 1.0017, 1
1548, 5, 1, 5.8138, 5, 0, 0, 2.4373, 0.9860, 0.9980, 1
1549, 1, 1, 2.0000, 1, 1, 0, 1.0330, 0.5995, 0.9459, 0
1550, 1, 1, 18.0000, 1, 0, 0, 1.0262, 1.0108, 1.0016, 1
1551, 1, 1, 1.0000, 1, 1, 0, 1.0108, 0.9595, 0.9942, 0
1552, 1, 1, 1.0000, 1, 0, 0, 1.0242, 0.9776, 0.9968, 0
1553, 6, 4, 0.4725, 1, 1, 0, 1.0153, 0.9556, 0.9937, 0
1554, 2, 1, 2.8284, 2, 0, 0, 1.2219, 0.5637, 0.9413, 0
1555, 1, 1, 81.0000, 1, 0, 0, 5.7612, 1.1855, 1.0272, 1
1556, 29, 7, 0.0386, 15, 1, 0, 1.0331, 0.8760, 0.9826, 0
1557, 4, 3, 0.4622, 1, 1, 0, 1.1056, 0.8862, 0.9840, 1
1558, 1, 1, 1.0000, 1, 1, 0, 1.0235, 0.8612, 0.9806, 0
1559, 4, 1, 1.0000, 4, 1, 0, 1.0320, 1.0001, 1.0000, 0
1560, 1, 1, 1.0000, 1, 0, 0, 1.7385, 0.9282, 0.9898, 0
1561, 5, 3, 0.3269, 2, 1, 0, 1.0153, 0.9629, 0.9947, 0
1562, 1, 1, 2.0000, 1, 1, 0, 1.1474, 1.0516, 1.0074, 1
1563, 1, 1, 1.0000, 1, 0, 0, 1.0482, 1.0064, 1.0009, 0
1564, 5, 4, 0.1575, 1, 0, 0, 1.0958, 0.8598, 0.9803, 0
1565, 1, 1, 21.0000, 1, 0, 0, 1.0683, 0.9980, 0.9997, 1
1566, 117, 8, 0.1250, 1, 0, 0, 1.1282, 0.8944, 0.9852, 0
1567, 4, 3, 0.1634, 2, 1, 0, 1.2781, 1.1781, 1.0261, 0
1568, 2, 2, 0.3969, 1, 1, 0, 1.0032, 0.9704, 0.9958, 0
1569, 1, 1, 3.0000, 1, 1, 0, 1.0514, 1.0065, 1.0009, 1
1570, 24, 6, 0.0820, 5, 1, 0, 1.0323, 0.9585, 0.9941, 0
1571, 9, 7, 0.2987, 1, 0, 0, 3.0719, 2.2302, 1.2133, 0
1572, 4, 1, 0.5000, 4, 0, 0, 1.4780, 1.1534, 1.0223, 0
1573, 1, 1, 15.0000, 1, 1, 0, 1.0617, 0.9577, 0.9940, 1
1574, 1, 1, 5.0000, 1, 0, 0, 1.4333, 0.6397, 0.9511, 0
1575, 9, 9, 5.3417, 1, 1, 0, 1.0011, 0.9938, 0.9991, 0
1576, 10, 6, 6.4856, 2, 1, 0, 1.0013, 0.9928, 0.9990, 0
1577, 41, 11, 0.0366, 5, 0, 0, 1.0132, 0.9467, 0.9924, 0
1578, 1, 1, 1.0000, 1, 1, 0, 1.0116, 0.9760, 0.9966, 0
1579, 3, 1, 2.3094, 3, 0, 0, 1.2405, 0.9545, 0.9936, 0
1580, 4, 3, 0.1634, 2, 1, 0, 1.0207, 0.9718, 0.9960, 0
1581, 38, 12, 1.0087, 3, 0, 0, 1.1525, 0.8885, 0.9844, 0
1582, 1, 1, 2.0000, 1, 0, 0, 1.1038, 1.0715, 1.0103, 0
1583, 1, 1, 1.0000, 1, 0, 0, 1.1035, 1.0189, 1.0027, 0
1584, 3, 2, 0.5612, 2, 1, 0, 1.1971, 1.1424, 1.0208, 0
1585, 1, 1, 6.0000, 1, 1, 0, 1.0676, 1.0522, 1.0075, 1
1586, 1, 1, 1.0000, 1, 0, 0, 1.0302, 1.0152, 1.0022, 0
1587, 1, 1, 60.0000, 1, 0, 0, 1.6582, 0.9989, 0.9998, 1
1588, 1, 1, 2.0000, 1, 0, 0, 1.2119, 0.8513, 0.9792, 0
1589, 1, 1, 16.0000, 1, 0, 0, 1.1019, 0.9708, 0.9959, 1
1590, 2, 2, 1.9843, 1, 1, 0, 1.0093, 0.9819, 0.9974, 0
1591, 9, 5, 0.3308, 2, 1, 0, 1.2923, 1.2172, 1.0320, 0
1592, 15, 5, 6.7527, 3, 1, 0, 1.0006, 0.9974, 0.9996, 0
1593, 34, 2, 0.0846, 22, 1, 0, 1.0158, 0.9853, 0.9979, 0
1594, 4, 7, 0.1584, 2, 0, 0, 1.1995, 0.7781, 0.9693, 0
1595, 1, 1, 61.0000, 1, 0, 0, 1.0610, 1.0255, 1.0037, 1
1596, 1, 1, 10.0000, 1, 1, 0, 1.0289, 1.0198, 1.0028, 1
1597, 142, 6, 1.8720, 7, 0, 0, 1.0194, 0.3989, 0.9209, 0
1598, 1, 1, 34.0000, 1, 0, 0, 1.0175, 1.0075, 1.0011, 1
1599, 1, 1, 1.0000, 1, 1, 0, 1.0098, 0.9829, 0.9976, 0
1600, 1, 1, 2.0000, 1, 1, 0, 1.0797, 0.9875, 0.9982, 1
1601, 15, 8, 0.1875, 1, 1, 0, 1.1018, 1.0427, 1.0061, 0
1602, 1, 1, 2.0000, 1, 0, 0, 1.1001, 0.8727, 0.9821, 0
1603, 4, 1, 0.5000, 4, 1, 0, 1.1346, 0.8633, 0.9809, 0
1604, 20, 5, 0.1569, 5, 1, 0, 1.0050, 0.9945, 0.9992, 0
1605, 1, 1, 87.0000, 1, 0, 0, 1.0080, 0.9969, 0.9996, 1
1606, 2, 2, 38.0976, 1, 1, 0, 1.0182, 0.9935, 0.9991, 0
1607, 1, 1, 52.0000, 1, 0, 0, 1.8523, 1.1204, 1.0174, 1
1608, 7, 6, 0.0917, 1, 1, 0, 1.0131, 0.9941, 0.9992, 0
1609, 6, 5, 0.5848, 1, 1, 0, 2.3459, 1.4164, 1.0633, 0
1610, 1, 1, 1.0000, 1, 1, 0, 1.1085, 0.9419, 0.9918, 1
1611, 7, 4, 0.1575, 1, 1, 0, 1.0430, 0.9975, 0.9997, 0
1612, 1, 1, 2.0000, 1, 1, 0, 1.0037, 0.9852, 0.9979, 0
1613, 1, 1, 95.0000, 1, 0, 0, 1.0101, 0.9839, 0.9977, 0
1614, 1, 1, 21.0000, 1, 0, 0, 1.0276, 1.0135, 1.0019, 1
1615, 1, 1, 37.0000, 1, 0, 0, 1.0166, 1.0024, 1.0003, 1
1616, 4, 1, 1.5000, 4, 0, 0, 1.7415, 1.3081, 1.0460, 0
1617, 19, 9, 0.0378, 2, 1, 0, 1.5131, 1.0949, 1.0138, 0
1618, 4, 1, 1.5000, 4, 0, 0, 1.7002, 1.1816, 1.0266, 0
1619, 1, 2, 0.3969, 1, 1, 0, 1.2984, 0.9127, 0.9877, 0
1620, 1, 1, 35.0000, 1, 0, 0, 1.0569, 0.9984, 0.9998, 1
1621, 2, 1, 70.7107, 2, 0, 1, 1.0013, 0.9812, 0.9973, 0
1622, 4, 3, 0.3269, 2, 0, 0, 1.1940, 0.9473, 0.9925, 0
1623, 1, 1, 1.0000, 1, 0, 0, 2.1762, 1.3977, 1.0603, 0
1624, 1, 1, 74.0000, 1, 0, 0, 1.7998, 1.3491, 1.0525, 1
1625, 1, 1, 12.0000, 1, 0, 0, 1.1571, 1.0297, 1.0043, 1
1626, 24, 3, 4.3367, 12, 1, 0, 1.0119, 0.9840, 0.9977, 0
1627, 2, 1, 1.4142, 2, 1, 0, 1.0162, 0.9838, 0.9977, 0
1628, 2, 2, 0.7937, 1, 1, 0, 1.0413, 1.0042, 1.0006, 0
1629, 1, 1, 9.0000, 1, 1, 0, 2.5968, 1.0565, 1.0082, 1
1630, 1, 1, 18.0000, 1, 0, 0, 1.0028, 0.9674, 0.9954, 1
1631, 2, 2, 0.7937, 1, 1, 0, 1.0351, 0.9827, 0.9975, 0
1632, 1, 1, 1.0000, 1, 1, 0, 1.0960, 0.9945, 0.9992, 0
1633, 1, 1, 3.0000, 1, 1, 0, 1.0086, 0.9948, 0.9993, 0
1634, 3, 2, 0.2806, 2, 1, 0, 1.0295, 0.9922, 0.9989, 0
1635, 1, 1, 53.0000, 1, 0, 0, 1.0354, 0.9888, 0.9984, 1
1636, 15, 4, 0.0909, 3, 0, 0, 1.6624, 1.0823, 1.0119, 0
1637, 3, 2, 0.2806, 2, 1, 0, 1.0166, 0.9791, 0.9970, 0
1638, 13, 8, 0.7071, 2, 1, 0, 1.0052, 0.9979, 0.9997, 0
1639, 2, 1, 0.7071, 2, 0, 0, 1.1750, 0.8869, 0.9841, 0
1640, 4, 3, 0.9245, 1, 0, 0, 1.0938, 0.8118, 0.9737, 0
1641, 4, 2, 0.6874, 3, 1, 0, 1.1169, 0.8151, 0.9742, 0
1642, 6, 5, 0.4678, 1, 1, 0, 1.0889, 0.7520, 0.9658, 0
1643, 45, 15, 0.0270, 1, 1, 0, 1.0784, 0.8769, 0.9827, 0
1644, 10, 6, 0.1834, 1, 0, 0, 1.7430, 1.3479, 1.0524, 0
1645, 3, 1, 0.5774, 3, 0, 0, 1.6979, 1.2297, 1.0339, 0
1646, 1, 1, 81.0000, 1, 0, 1, 1.0188, 0.9982, 0.9997, 1
1647, 1, 1, 6.0000, 1, 0, 0, 1.0219, 0.9786, 0.9969, 0
1648, 2, 1, 0.7071, 2, 0, 0, 1.3831, 0.9469, 0.9924, 0
1649, 26, 6, 2.5021, 5, 1, 0, 1.0222, 1.0014, 1.0002, 0
1650, 5, 2, 0.2806, 2, 1, 0, 1.8553, 1.3009, 1.0449, 0
1651, 7, 3, 0.6537, 2, 0, 0, 1.2433, 0.9247, 0.9894, 0
1652, 14, 9, 0.8547, 1, 1, 0, 1.0048, 0.9978, 0.9997, 0
1653, 36, 11, 0.0409, 1, 0, 0, 1.0057, 0.9967, 0.9995, 0
1654, 1, 1, 18.0000, 1, 1, 0, 1.0008, 0.9932, 0.9990, 1
1655, 18, 5, 0.0827, 2, 1, 0, 1.0990, 1.0389, 1.0056, 0
1656, 3, 1, 1.7321, 3, 0, 0, 1.3411, 0.8605, 0.9804, 0
1657, 2, 1, 6.3640, 2, 1, 0, 1.0012, 0.9943, 0.9992, 0
1658, 3, 1, 0.5774, 3, 1, 0, 1.2122, 1.1418, 1.0207, 0
1659, 4, 1, 0.5000, 4, 0, 0, 1.1003, 0.7943, 0.9714, 0
1660, 2, 1, 1.4142, 2, 0, 0, 1.2165, 0.8488, 0.9789, 0
1661, 21, 7, 3.1739, 4, 1, 0, 1.0040, 0.9973, 0.9996, 0
1662, 1, 1, 27.0000, 1, 0, 0, 1.0308, 0.9741, 0.9963, 1
1663, 2, 1, 1.4142, 2, 0, 0, 1.1256, 0.8502, 0.9791, 0
1664, 3, 2, 0.2291, 3, 0, 0, 1.0416, 0.7622, 0.9672, 0
1665, 16, 9, 0.1889, 2, 1, 0, 1.0022, 0.9903, 0.9986, 0
1666, 6, 2, 0.2291, 3, 1, 0, 1.0803, 1.0265, 1.0038, 0
1667, 3, 1, 2.8868, 3, 0, 0, 1.0927, 0.7534, 0.9659, 0
1668, 1, 1, 22.0000, 1, 0, 0, 1.0795, 1.0194, 1.0028, 1
1669, 3, 2, 23.8110, 1, 1, 0, 1.0192, 0.9852, 0.9979, 0
1670, 1, 1, 1.0000, 1, 0, 0, 1.0284, 0.9792, 0.9970, 0
1671, 29, 8, 0.0361, 3, 0, 0, 1.1254, 0.8235, 0.9754, 0
1672, 21, 8, 0.0442, 2, 1, 0, 3.7955, 1.9802, 1.1629, 0
1673, 4, 4, 0.3150, 1, 1, 0, 1.3036, 0.9230, 0.9891, 0
1674, 24, 4, 9.2919, 1, 1, 0, 1.0293, 0.9882, 0.9983, 0
1675, 1, 1, 1.0000, 1, 0, 0, 2.6363, 1.7159, 1.1139, 0
1676, 15, 2, 5.2832, 13, 1, 0, 1.4039, 1.1181, 1.0171, 0
1677, 6, 3, 0.4622, 1, 1, 0, 1.0138, 0.9715, 0.9959, 0
1678, 1, 1, 21.0000, 1, 0, 0, 1.0434, 1.0153, 1.0022, 1
1679, 1, 1, 26.0000, 1, 0, 0, 1.0417, 0.9839, 0.9977, 1
1680, 1, 1, 5.0000, 1, 0, 0, 1.5111, 0.6810, 0.9564, 0
1681, 2, 1, 0.7071, 2, 0, 0, 1.1953, 0.9722, 0.9960, 0
1682, 1, 1, 1.0000, 1, 1, 0, 1.0107, 0.9938, 0.9991, 0
1683, 7, 3, 0.1334, 3, 0, 0, 1.6012, 1.1809, 1.0265, 0
1684, 2, 1, 1.4142, 2, 0, 0, 1.1076, 0.6563, 0.9533, 0
1685, 1, 1, 4.0000, 1, 0, 0, 1.0072, 0.9617, 0.9946, 0
1686, 13, 5, 0.0585, 4, 1, 0, 1.1273, 0.8276, 0.9760, 0
1687, 14, 10, 4.0846, 1, 0, 0, 1.0308, 0.9792, 0.9970, 0
1688, 4, 4, 0.1575, 1, 1, 0, 1.0070, 0.9878, 0.9983, 0
1689, 1, 1, 4.0000, 1, 0, 0, 1.0241, 0.9503, 0.9929, 0
1690, 1, 1, 3.0000, 1, 0, 0, 1.1308, 0.6898, 0.9576, 0
1691, 2, 2, 1.1906, 1, 1, 0, 1.2668, 0.8723, 0.9820, 0
1692, 9, 8, 0.2500, 1, 0, 0, 1.7232, 1.1817, 1.0266, 0
1693, 1, 1, 4.0000, 1, 1, 0, 1.0618, 0.9289, 0.9900, 0
1694, 14, 11, 4.0468, 1, 1, 0, 1.0075, 1.0013, 1.0002, 0
1695, 9, 3, 0.3269, 2, 1, 0, 1.0145, 1.0013, 1.0002, 0
1696, 1, 1, 1.0000, 1, 0, 0, 1.0195, 0.9815, 0.9974, 0
1697, 1, 1, 4.0000, 1, 1, 0, 1.0099, 0.9959, 0.9994, 1
1698, 2, 3, 0.1634, 2, 0, 0, 1.0568, 0.7187, 0.9613, 0
1699, 34, 25, 0.1644, 2, 1, 0, 1.0042, 0.9992, 0.9999, 0
1700, 7, 1, 1.8898, 7, 0, 0, 1.5454, 0.5979, 0.9457, 0
1701, 1, 1, 10.0000, 1, 0, 0, 1.0047, 0.9515, 0.9931, 1
1702, 4, 2, 0.2291, 3, 1, 0, 1.6483, 1.0915, 1.0132, 0
1703, 4, 2, 1.1225, 2, 1, 0, 1.5351, 1.0451, 1.0065, 0
1704, 10, 9, 0.0534, 1, 1, 0, 1.0412, 1.0208, 1.0030, 0
1705, 1, 1, 1.0000, 1, 1, 0, 1.0099, 0.9885, 0.9983, 0
1706, 4, 3, 0.2311, 1, 0, 0, 1.3921, 1.0190, 1.0027, 0
1707, 0, 1, 52.0000, 1, 1, 0, 1.0076, 0.9692, 0.9956, 1
1708, 1, 1, 13.0000, 1, 0, 0, 1.7336, 0.6960, 0.9584, 1
1709, 1, 1, 87.0000, 1, 0, 0, 1.0075, 0.9093, 0.9872, 0
1710, 77, 8, 0.3071, 7, 1, 0, 1.0297, 1.0043, 1.0006, 0
1711, 1, 1, 36.0000, 1, 0, 0, 1.0088, 0.9849, 0.9978, 1
1712, 1, 1, 1.0000, 1, 0, 0, 1.0129, 0.9241, 0.9893, 1
1713, 59, 12, 0.0814, 5, 1, 0, 1.0072, 0.9945, 0.9992, 0
1714, 25, 10, 2.9539, 2, 1, 0, 1.0096, 1.0054, 1.0008, 0
1715, 1, 1, 4.0000, 1, 0, 0, 5.4671, 3.1201, 1.4344, 0
1716, 1, 1, 2.0000, 1, 1, 0, 1.5755, 0.8887, 0.9844, 1
1717, 1, 1, 1.0000, 1, 1, 0, 1.0042, 0.9801, 0.9972, 0
1718, 1, 1, 1.0000, 1, 0, 0, 1.1606, 1.0897, 1.0130, 0
1719, 26, 7, 1.8670, 4, 1, 0, 1.5867, 1.0274, 1.0039, 0
1720, 1, 1, 78.0000, 1, 0, 0, 1.0795, 1.0027, 1.0004, 1
1721, 17, 13, 3.2715, 1, 1, 0, 1.0031, 0.9977, 0.9997, 0
1722, 1, 1, 5.0000, 1, 0, 0, 1.1358, 0.6198, 0.9485, 1
1723, 10, 3, 6.0983, 5, 1, 0, 1.1054, 0.4711, 0.9298, 0
1724, 4, 3, 0.2311, 1, 0, 0, 1.1717, 0.7887, 0.9707, 0
1725, 1, 1, 6.0000, 1, 1, 0, 1.1114, 1.0588, 1.0085, 1
1726, 1, 1, 100.0000, 1, 0, 1, 1.0092, 0.9924, 0.9989, 1
1727, 5, 8, 0.2652, 2, 1, 0, 1.1238, 0.7391, 0.9641, 0
1728, 1, 1, 1.0000, 1, 0, 0, 1.0833, 0.9128, 0.9878, 0
1729, 2, 1, 0.7071, 2, 0, 0, 4.6483, 2.7169, 1.3251, 0
1730, 4, 1, 1.0000, 4, 0, 0, 1.3912, 1.0176, 1.0027, 0
1731, 9, 3, 0.4622, 1, 0, 0, 1.1325, 0.7244, 0.9622, 0
1732, 23, 13, 0.3239, 2, 1, 0, 1.0027, 0.9928, 0.9990, 0
1733, 4, 1, 1.5000, 4, 0, 0, 1.7945, 1.1844, 1.0271, 0
1734, 2, 1, 4.2426, 2, 0, 0, 1.6275, 1.0033, 1.0005, 0
1735, 1, 1, 5.0000, 1, 1, 0, 1.2130, 1.0709, 1.0102, 1
1736, 1, 1, 12.0000, 1, 0, 0, 1.2883, 0.9115, 0.9875, 1
1737, 1, 1, 82.0000, 1, 0, 1, 1.1251, 1.0328, 1.0047, 1
1738, 14, 9, 0.0378, 2, 1, 0, 1.1447, 1.0806, 1.0116, 0
1739, 6, 5, 0.2339, 1, 0, 0, 1.1938, 1.0894, 1.0129, 0
1740, 1, 1, 1.0000, 1, 0, 0, 3.4205, 1.9736, 1.1616, 0
1741, 1, 1, 1.0000, 1, 1, 0, 1.0205, 0.9970, 0.9996, 0
1742, 12, 3, 0.0874, 7, 1, 0, 1.1523, 1.0496, 1.0071, 0
1743, 4, 1, 0.5000, 4, 0, 0, 1.4844, 0.9364, 0.9910, 0
1744, 1, 1, 6.0000, 1, 1, 0, 1.0057, 0.9963, 0.9995, 1
1745, 6, 4, 9.5772, 2, 1, 0, 1.0022, 0.9885, 0.9984, 0
1746, 21, 6, 2.2471, 4, 1, 0, 1.1218, 0.6300, 0.9498, 0
1747, 8, 2, 14.5920, 2, 1, 0, 1.1490, 0.6392, 0.9510, 0
1748, 3, 2, 0.3969, 1, 1, 0, 2.3915, 1.6670, 1.1053, 0
1749, 1, 1, 16.0000, 1, 0, 0, 1.0064, 0.9968, 0.9995, 1
1750, 1, 1, 30.0000, 1, 0, 0, 1.0117, 0.9972, 0.9996, 1
